id,tweet,new_tweet,user_mentions,n_hash_tags,n_urls,n_emojis,subtask_a,subtask_b,subtask_c,original_tweet_length,new_tweet_length
77833,MAGA...retweet this over and over ...he has deleted the tweet but let's let him know we have it! URL,maga retweet he delete tweet let s let him know we it,0,0,1,0,NOT,,,19,12
88984,@USER You are hands down the best principal ever &lt;3 Stay safe during this hurricane! Ily 💖,you hand best principal ever lt 3 stay safe hurricane ily,1,0,0,1,NOT,,,17,11
40262,@USER @USER Yep. They had to produce this article to shut up the liberals.,yep they produce article shut liberals,2,0,0,0,OFF,TIN,GRP,14,6
54077,@USER And I will need to relocate,i need relocate,1,0,0,0,NOT,,,7,3
99192,@USER Accurate numbers be damned eh? Let's pretend that hard working entrepreneurial tax paying Canadian Conservatives are as gullible as the Trump base. I'm sure they don't mind having their intelligence insulted at all.,accurate number damn eh let s pretend hard work entrepreneurial tax pay canadian conservatives gullible trump base i m sure they not mind their intelligence insult all,1,0,0,0,NOT,,,34,27
32577,@USER I just binged watch Seasons 1-3 in 2 days! I need more 😳 If you have not seen this show you are missing out. It’s fantastic!! @USER #CowboyWayAL #FaithCattleCo #GodFirst #LoveurFamily #Bubba #Cody #Booger 💙💙💙,i binge watch season 1 3 2 days i need you not see show you miss out it fantastic cowboywayal faithcattleco godfirst loveurfamily bubba cody booger,2,7,0,2,NOT,,,36,26
18692,@USER @USER @USER @USER @USER @USER @USER @USER @USER Her or someone similar..  PM me if you want to talk to JRM face to face btw,her someone similar pm me you want talk jrm face face btw,9,0,0,0,NOT,,,26,12
79553,@USER @USER Besides she’s a leftist celebrity. We never use death threats. At least good conservatives like you and me...,besides she leftist celebrity we never use death threats least good conservatives like you me,2,0,0,0,NOT,,,20,15
68647,"@USER Don't forget the deletion of all of her social media (no doubt Anti-Trump pro Antifa). Why is no-one asking why she cannot fix a year or day? Are they genuinely THAT gullible? She had one"" beer and ""somehow"" ended up in a bedroom? Implausible.""",not forget deletion her social media no doubt anti trump pro antifa no one ask she can not fix year day they genuinely gullible she one beer somehow end bedroom implausible,1,0,0,0,OFF,TIN,GRP,45,31
86788,@USER @USER Everything is a crisis for these conservatives. The only real crisis I’ve noticed is the complete destruction of the Conservative Party.,everything crisis conservatives real crisis i notice complete destruction conservative party,2,0,0,0,OFF,TIN,GRP,23,11
27746,@USER @USER @USER I hope @USER Ask @USER about the deep state and swamp creatures undermining president’s Agendas and latest @USER video,i hope ask deep state swamp creatures undermine president agendas latest video,6,0,0,0,NOT,,,22,12
22982,@USER I would be surprised if she is even on tomorrow,i would surprise she even tomorrow,1,0,0,0,NOT,,,11,6
52119,@USER @USER Wonder if Donald jr is next?,wonder donald jr next,2,0,0,0,NOT,,,8,4
29414,WOW...THE BEST PPL I AM CONNECTING WITH...#MAGA..#KAG...THANKS TO ALL OF YOU...xoxo,wow the best ppl i connect with maga kag thank you xoxo,0,2,0,0,NOT,,,11,12
87056,@USER @USER No they aren’t! They have all said she could speak in or out of the public &amp; she should be heard! Stop spreading lies! Of course u liberals think u should just ruin his life with no evidence,no they not they say she could speak public amp she hear stop spread lie course u liberals think u ruin his life no evidence,2,0,0,0,OFF,TIN,GRP,40,25
97024,@USER @USER @USER @USER @USER @USER @USER @USER Get your point but not sure how many years they were in different districts total? but teams in same district can still meet up in semis in the old district format from 2002-2017. In fact a district runner up won the 3A football title a year ago.,get your point not sure many years they different district total team district still meet semis old district format 2002 2017 fact district runner 3a football title year ago,8,0,0,0,NOT,,,55,29
73544,@USER @USER So . . . wait . . . why were the robots there?,wait robots there,2,0,0,0,NOT,,,15,3
35629,@USER I’m going to save liberals the work and go ahead and put myself in the misogyny and racist jail before I retweet this gem. URL,i go save liberals work go ahead put myself misogyny racist jail i retweet gem,1,0,1,0,NOT,,,26,15
74596,@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER He calls him “Wil” because he knew him.  Because he is old.,he call him wil he know him he old,11,0,0,0,NOT,,,23,9
63524,"@USER @USER @USER @USER @USER @USER @USER This women is a vile example of the far left lunacy. She is using the Alinsky, Rules for Radicals Handbook."" No matter what u have to do, (lie,steal,use violence etc. )u must destroy the conservatives. They lack character &amp; have no moral code.""",women vile example far leave lunacy she use alinsky rule radicals handbook no matter u do lie steal use violence etc u must destroy conservatives they lack character amp no moral code,7,0,0,0,OFF,TIN,GRP,50,32
86753,@USER @USER @USER @USER You are two nutcases. Obviously. URL,you two nutcases obviously,4,0,1,0,OFF,TIN,GRP,10,4
80099,@USER //xD Well the suffering she goes through and all the terrible shit she sees ends up making her pretty insane (I think you already seen that from certain things I posted XD) but hey at least she's only insane to bad guys!,xd well suffer she go terrible shit she see end make her pretty insane i think you already see certain things i post xd hey least she s insane bad guy,1,0,0,1,OFF,TIN,GRP,43,31
14069,@USER Gee double standard over here the left call them heroes.,gee double standard leave call them heroes,1,0,0,0,NOT,,,11,7
63245,@USER @USER Bad bytches prolly got some fucked up attitudes! So this oughta y’all y’all ya looks only carry you so far 🤷🏾‍♂️,bad bytches prolly get fuck attitudes oughta y all y all ya look carry you far,2,0,0,1,NOT,,,23,16
14994,@USER Can it kid,it kid,1,0,0,0,NOT,,,4,2
65109,@USER I made my position clear with the principal...that clearly he is used to dealing with young adults. My son isn't mentally. I would ask they check before sending me that msg again. I think my likeness is a dart board in the staff lounge,i make my position clear principal that clearly he use deal young adults my son not mentally i would ask they check send me msg again i think my liken dart board staff lounge,1,0,0,0,NOT,,,45,34
73570,@USER Yay!  Look at the liberals complaining yet again!,yay look liberals complain yet again,1,0,0,0,NOT,,,9,6
80661,@USER @USER @USER They should consider gang squad units. They should consider controlling the dope epidemic. They should consider a lot of things. But the loosing left would disagree and just scream gun control,they consider gang squad units they consider control dope epidemic they consider lot things loose leave would disagree scream gun control,3,0,0,0,OFF,TIN,OTH,34,21
93726,@USER @USER Why do they thing liberals don't own guns? We don't spend our life savings on them.,they thing liberals not gun we not spend our life save them,2,0,0,0,NOT,,,18,12
94160,@USER 10 cities with a total of 30 people attending,10 cities total 30 people attend,1,0,0,0,NOT,,,10,6
78751,"@USER @USER @USER @USER @USER Antifa is always igniting fighting and violence with the right, therefore they are YOU! BLM is mostly"" peaceful? Are you kidding me? Do your research! Geez URL",antifa always ignite fight violence right therefore they you blm mostly peaceful you kid me your research geez,5,0,1,0,NOT,,,32,18
95435,#Robertsrooms supporting open border candidate Austin Petersen. Sells out #MAGA for payoffs. URL,robertsrooms support open border candidate austin petersen sell maga payoffs,0,2,1,0,NOT,,,13,10
81793,@USER @USER @USER That does not change the fact that Muslim Linda Sarsour deliberately sows hate and division. She is a fraud who pretends to support women's rights. Does she protest Islam's discrimination of women. NO.,not change fact muslim linda sarsour deliberately sow hate division she fraud pretend support women s right she protest islam s discrimination women no,3,0,0,0,OFF,TIN,GRP,36,24
60498,#Scottish @USER @USER running out of excuses and #lies to justify her position URL,scottish run excuse lie justify her position,2,2,1,0,NOT,,,14,7
50910,@USER @USER @USER you are an amazing genius,you amaze genius,3,0,0,0,NOT,,,8,3
78524,.@USER   You're stripping Americans of citizenship?    Attacking the poor again as well - home births being more affordable.  My little niece was born at home - unplanned drama. She is 14th generation proven +native. You're going to challenge her citizenship? URL,you re strip americans citizenship attack poor well home birth affordable my little niece bear home unplanned drama she 14th generation prove native you re go challenge her citizenship,1,0,1,0,NOT,,,41,29
92416,@USER @USER But as a sidenote I don't categorize all ppl on the left as *far left* - *Antifa thugs* etc. Far from. And I don't condone any effort to perpetuate such behavior.,sidenote i not categorize ppl leave far leave antifa thugs etc far from i not condone effort perpetuate behavior,2,0,0,0,NOT,,,33,19
55814,@USER @USER You said gun safety laws. Funny. You mean gun control agenda.  Your staffers must be editing your shit these days. Kudos to the minions.,you say gun safety laws funny you mean gun control agenda your staffers must edit your shit days kudos minions,2,0,0,0,NOT,,,26,20
76596,@USER Fake news. .,fake news,1,0,0,0,OFF,TIN,OTH,4,2
25776,@USER @USER @USER Omggggggg she is EVERYTHING and more! 👑💖,omggggggg she everything more,3,0,0,1,NOT,,,10,4
95505,@USER @USER what?,what,2,0,0,0,NOT,,,3,1
42345,@USER i fully cant remember hes just always gettimg himself into shit like he never stops causing government based chaos i wish he would calm down,i fully cant remember hes always gettimg himself shit like he never stop cause government base chaos i wish he would calm,1,0,0,0,OFF,TIN,IND,26,22
64000,@USER @USER maybe not where you are.,maybe not you be,2,0,0,0,NOT,,,7,4
92695,@USER you are beautiful 😊 URL,you beautiful,1,0,1,1,NOT,,,6,2
45233,@USER Are you saying they’ll become another victim of the Clinton’s?,you say they become another victim clinton,1,0,0,0,OFF,TIN,IND,11,7
60107,@USER Fake News,fake news,1,0,0,0,OFF,UNT,,3,2
71737,@USER Because she's an idiot!  #MAGA,she s idiot maga,1,1,0,0,OFF,UNT,,6,4
19344,"@USER @USER @USER @USER @USER @USER ROFL, that is real data.  Any argument you make now, I can flip it and say Oh an Anti-Trump flunkie""  quit being retarded.  FYI, Gun Control doesn't work.  England banned firearms and their violent crime stats skyrocketed.  Criminals benefit the most from gun control""",rofl real data argument you make now i flip it say oh anti trump flunkie quit retard fyi gun control not work england ban firearms their violent crime stats skyrocket criminals benefit gun control,6,0,0,0,NOT,,,50,34
52724,"@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER This is the VetsResistSquadron"" is Bullshit.. They are girl scout veterans, I have never met any other veterans or served with anyone that was a gun control advocate? Have you?""",vetsresistsquadron bullshit they girl scout veterans i never meet veterans serve anyone gun control advocate you,15,0,0,0,NOT,,,45,16
44736,@USER Because they’re so hateful and can’t cover anything except Trump.  I remember when Wolf and Anderson were actually decent journalists.....,they hateful not cover anything except trump i remember wolf anderson actually decent journalists,1,0,0,0,NOT,,,21,14
17605,#KavanaughConfirmationHearings Crazy Dick Durbin using the confirmation hearings to try and push gun control. He is using this hearing to make speeches and push an agenda. The whole thing has been a circus of Democrats pushing an agenda while vowing to vote no on confirmation.,kavanaughconfirmationhearings crazy dick durbin use confirmation hear try push gun control he use hear make speeches push agenda whole thing circus democrats push agenda vow vote no confirmation,0,1,0,0,OFF,TIN,IND,45,28
90869,@USER @USER I'm sure you are not. You just thought it was free 😁 there's nothing wrong with that 😂,i m sure you not you think it free there s nothing wrong,2,0,0,2,NOT,,,20,13
76823,@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Yeah most Antifa are Americans and still they advocate for an ideology that will destroy our great country. That makes them traitors and should be treated as such.,yeah antifa americans still they advocate ideology destroy our great country make them traitors treat such,13,0,0,0,NOT,,,41,16
77247,@USER @USER Typical liberals. Principled until it comes to their money.,typical liberals principled it come their money,2,0,0,0,NOT,,,11,7
65475,@USER Tom was bought! He is more interested in Tom than his constituents,tom buy he interest tom his constituents,1,0,0,0,NOT,,,13,7
18159,@USER @USER @USER has a deal with samrat family i think to save him from the case. We know how samrat is attract for girls teju and geetha. Now when complaint came he is taking care. Sad for her wife #KaushalArmy #BiggBossTelugu2,deal samrat family i think save him case we know samrat attract girls teju geetha complaint come he take care sad her wife kaushalarmy biggbosstelugu2,3,2,0,0,NOT,,,42,25
24520,@USER It's about time the #gunsense crowd started calling for police to be disarmed. No more gun control exceptions for the police! At least you're being more logically consistent in your quest to have criminals be the only ones with guns. 🤦‍♂️🙄,it s time gunsense crowd start call police disarm no gun control exceptions police least you re logically consistent your quest criminals ones gun,1,1,0,1,NOT,,,42,24
67031,@USER Seriously you are the best,seriously you best,1,0,0,0,NOT,,,6,3
64952,@USER Typical sore loser he IS as always! Piece of shit!,typical sore loser he always piece shit,1,0,0,0,OFF,TIN,IND,11,7
48947,@USER Welcome to @USER Britain,welcome britain,2,0,0,0,NOT,,,5,2
36271,"@USER Hits a home run against Antifa, KKK, White Supremacy and the Left with Leftists Claim Facts Are ""Aggressive"""" #WalkAway #Q #QAnon  #QArmy  #VoteRed2018  URL",hit home run antifa kkk white supremacy leave leftists claim facts aggressive walkaway q qanon qarmy votered2018,1,5,1,0,NOT,,,25,17
51588,@USER @USER Got some antifa stories to share?  I'm interested.,get antifa stories share i m interest,2,0,0,0,NOT,,,10,7
58211,@USER @USER Are you freaking serious.  3900 lives lost. Trillion dollars in recover and rebuild. Continued threats and fear.   You are a disgrace to journalism.  You moron!,you freak serious 3900 live lose trillion dollars recover rebuild continue threats fear you disgrace journalism you moron,2,0,0,0,OFF,TIN,IND,27,18
73991,@USER she is a democrat,she democrat,1,0,0,0,NOT,,,5,2
17490,@USER @USER @USER Thank you for your conscience and actions.,thank you your conscience action,3,0,0,0,NOT,,,10,5
96199,@USER @USER @USER Antifa do promote hared based on Race. Black Lives Mater is a Hate Group. Prime Example of How The SPLC are not Trust Worthy.,antifa promote hare base race black live mater hate group prime example splc not trust worthy,3,0,0,0,NOT,,,27,16
92962,@USER Why does it matter if a candidate is a woman or a man? I thought we were all the same? Everything the liberals believe in contradicts their other beliefs 😂,it matter candidate woman man i think we same everything liberals believe contradict their beliefs,1,0,0,1,NOT,,,31,15
53691,@USER These metal people have already found Kavanaugh guilty &amp; the accuser doesn’t want to testify even being backed by her liberal lawyers. This is nothing but a liberal delay tactic! Now even Feinstein believes this accusation is not true. Liberals love to destroy people’s lives,metal people already find kavanaugh guilty amp accuser not want testify even back her liberal lawyers nothing liberal delay tactic even feinstein believe accusation not true liberals love destroy people live,1,0,0,0,NOT,,,46,31
89745,"@USER @USER It goes both ways. If I don't agree with you, you're just bitching."" About the red X. URL",it go ways i not agree you you re bitch red x,2,0,1,0,NOT,,,20,12
38171,@USER No we no mames,no we no mames,1,0,0,0,NOT,,,5,4
84236,"Dear Liberal #FakeNewsMedia This gesture you call a white power"" gesture is actually what we NORMAL people call the ""OK"" gesture.  I realize this is not as fun as your make believe ""white power"" name but yeah. That's what it means.  OK ? OK! #WalkAway #MAGA URL",dear liberal fakenewsmedia gesture you call white power gesture actually we normal people call ok gesture i realize not fun your make believe white power name yeah that s it mean ok ok walkaway maga,0,3,1,0,OFF,TIN,GRP,47,35
50529,"@USER Your article on Clay Travis Politics in Sports "" is the same old ANTIFA-LIKE RANT""",your article clay travis politics sport old antifa like rant,1,0,0,0,NOT,,,16,10
61468,@USER Republicans on Gun Control. Deaths didn't participate in the success of Trump's Economy. URL,republicans gun control deaths not participate success trump s economy,1,0,1,0,NOT,,,15,10
18688,@USER 👌🏻 I’ve never seen anyone talk like that on Twitter before and I’ve seen some really messed up shit,i never see anyone talk like twitter i see really mess shit,1,0,0,1,OFF,TIN,GRP,20,12
49569,@USER you are absolutely right i am a Fool,you absolutely right i fool,1,0,0,0,OFF,TIN,IND,9,5
61183,@USER Students have voices Melania? Then why does your husband want to shut up students like @USER when he’s trying to help our Country with gun control!,students voice melania your husband want shut students like he try help our country gun control,2,0,0,0,NOT,,,27,16
73980,@USER Clearly it does bc the cheerleader is smaller than the other girl and she whooped that ass after being slammed to the ground and everything,clearly it bc cheerleader smaller girl she whoop ass slam grind everything,1,0,0,0,OFF,UNT,,26,12
85655,@ everyone who said jihoons new hair cut is ugly: you are wrong,everyone say jihoons new hair cut ugly you wrong,0,0,0,0,OFF,TIN,IND,13,9
58418,@USER @USER RBG next! Can’t wait! The hateful intolerant racists on the left will not win! RBG NEXT!!!! MAGA,rbg next not wait hateful intolerant racists leave not win rbg next maga,2,0,0,0,OFF,TIN,GRP,19,13
26644,@USER Coming from one of the most corrupt AG’s!,come one corrupt ag,1,0,0,0,OFF,UNT,,9,4
48932,@USER @USER @USER @USER # doesn'tunderstandmetaphors,not understandmetaphors,4,1,0,0,NOT,,,6,2
71352,@USER @USER @USER No- it’s wise all the time to not capitulate to liberal demands.. Example- allowing a few more days for the Kavanaugh hearings and offering the fake accuser the opportunity to testify under oath is smart politically.. but liberals demanded more. Then Grassley said “hell no”,no it wise time not capitulate liberal demand example allow days kavanaugh hear offer fake accuser opportunity testify oath smart politically liberals demand more grassley say hell no,3,0,0,0,NOT,,,48,28
48482,@USER @USER She is the cutest baby I have ever seen,she cutest baby i ever see,2,0,0,0,NOT,,,11,6
24209,@USER @USER That is funny...thats exactly how I describe him. #NotMyPope,funny thats exactly i describe him notmypope,2,1,0,0,NOT,,,11,7
89233,@USER His back hole will look like the holland tunnel we he gets to the male prison,his back hole look like holland tunnel we he get male prison,1,0,0,0,OFF,TIN,IND,17,12
42741,@USER Stay well clear. She is unhinged.,stay well clear she unhinge,1,0,0,0,OFF,TIN,IND,7,5
43493,@USER @USER 😍 She is coming to Italy! 🇮🇹 URL,she come italy,2,0,1,2,NOT,,,10,3
67726,@USER @USER @USER Plus now we know where she likes to kiss you at when she is singing Don’t Judge Me.,plus we know she like kiss you she sing not judge me,3,0,0,0,NOT,,,21,12
63880,@USER Horrible.,horrible,1,0,0,0,OFF,TIN,GRP,2,1
71197,@USER They can't blame Antifa this time.  It's right wing nuts and Trumpers.,they not blame antifa time it s right wing nut trumpers,1,0,0,0,NOT,,,13,11
51553,.@USER made this show successful and relevant. I remember @USER saying that he brought the show to the States with @USER in mind because she is the epitome of “the voice.” None of their shade will delete that. URL,make show successful relevant i remember say he bring show state mind she epitome the voice none their shade delete that,3,0,1,0,NOT,,,39,21
77048,@USER @USER @USER Yeah @USER probably views groups like Antifa and EFF as moderates. People who are against farm murders are labeled just as extreme as people singing songs about actually killing those farmers. Crazy times we live in. @USER,yeah probably view group like antifa eff moderate people farm murder label extreme people sing songs actually kill farmers crazy time we live in,5,0,0,0,OFF,UNT,,40,24
19393,@USER Dreaming...,dream,1,0,0,0,NOT,,,2,1
92852,@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER I’m not sure where I’m a fan of yet but i know I definitely suck hahaha,i not sure i fan yet i know i definitely suck hahaha,11,0,0,0,OFF,UNT,,27,12
64562,@USER @USER @USER Why shouldn’t we be surprised when someone who promotes ANTIFA violence in public is suddenly accused of violence/domestic violence etc?!!?,not we surprise someone promote antifa violence public suddenly accuse violence domestic violence etc,3,0,0,1,NOT,,,23,14
89171,@USER I have to be a smart ass some way 🤷🏻‍♂️😂,i smart ass way,1,0,0,1,OFF,TIN,IND,11,4
27077,@USER @USER CONSERVATIVES,conservatives,2,0,0,0,NOT,,,3,1
30254,@USER Just another reason she is vile,another reason she vile,1,0,0,0,OFF,TIN,IND,7,4
81605,@USER Imagine being stupid 😤,imagine stupid,1,0,0,1,OFF,TIN,IND,5,2
83023,@USER @USER Literally.  You are literally a crazy person.,literally you literally crazy person,2,0,0,0,OFF,TIN,IND,9,5
85812,@USER Do they drug test in tennis? Shes on some serious hormones or testosterone,they drug test tennis shes serious hormones testosterone,1,0,0,0,OFF,UNT,,14,8
16574,@USER Wow Antifa turning on her too?,wow antifa turn her too,1,0,0,0,NOT,,,7,5
15191,@USER There's only one King 🐐,there s one king,1,0,0,1,NOT,,,6,4
99060,@USER A bunch of overpaid liberals whining about how horrible everything is. They should get together with NFL players and try getting a real job. Zero interest in them giving their friends pointless awards.,bunch overpay liberals whine horrible everything be they get together nfl players try get real job zero interest them give their friends pointless award,1,0,0,0,OFF,TIN,IND,34,24
76378,@USER Crazy thing is people naming Big and PAC as greats but forgetting the true underground rap legends like L. I still play his shit,crazy thing people name big pac greats forget true underground rap legends like l i still play his shit,1,0,0,0,OFF,TIN,IND,25,19
60631,"@USER I'm pretty sure most of your #MAGA supporters do not have any new found wealth"". I assume you're referring to your fellow billionaires that you gave a huge tax break to.""",i m pretty sure your maga supporters not new find wealth i assume you re refer your fellow billionaires you give huge tax break to,1,1,0,0,OFF,TIN,GRP,32,25
42081,@USER This shit is staged. Dude didn’t even hit him URL,shit stag dude not even hit him,1,0,1,0,OFF,TIN,IND,11,7
12535,@USER @USER Hmmm. Was NFL on tv today? Didn’t even search. Watched tennis &amp; baseball. Not one of them kneeled! Won’t be watching next week either.,hmmm nfl tv today not even search watch tennis amp baseball not one them kneel not watch next week either,2,0,0,0,NOT,,,26,20
41114,@USER @USER Rescue conservatives from its own demons? Who are the two or three most notorious serial abusers of women in the last 30 years? Hint: they were not GOP. Did they ever face consequences?,rescue conservatives its demons two three notorious serial abusers women last 30 years hint they not gop they ever face consequences,2,0,0,0,OFF,TIN,GRP,35,21
75340,"@USER @USER @USER @USER @USER Now I know you're having a laugh. Do you really believe that the media aren't picking on him? As for getting his shit together"", what ""shit"" would that be?""",i know you re laugh you really believe media not pick him get his shit together shit would be,5,0,0,0,OFF,TIN,IND,34,19
75196,@USER Boy Hollywood sure does like to look like fools all the time.  Wait until they find out it's a big hoax manufactured by liberals.  Think they will apologize to Kavanaugh?  No way.,boy hollywood sure like look like fool time wait they find it s big hoax manufacture liberals think they apologize kavanaugh no way,1,0,0,0,OFF,UNT,,33,23
55164,@USER @USER Retweet this 42 times.,retweet 42 time,2,0,0,0,NOT,,,6,3
50550,"@USER I am trying to make a point. Many people who hate the liberal and ndp party are conservatives. And all conservatives care about is money. They don't have to ruin the environment and discriminate against others because of money""""",i try make point many people hate liberal ndp party conservatives conservatives care money they not ruin environment discriminate others money,1,0,0,0,NOT,,,40,21
73285,@USER Please show me your post where you said the same thing about conservatives targeted by Antifa and other leftist friends of yours 🙄 #Hypocrite,please show me your post you say thing conservatives target antifa leftist friends yours hypocrite,1,1,0,1,OFF,TIN,GRP,25,15
27034,#IronicNews: #Conservatives who complain #Liberals go #PantsOnFire about #TrumpPocalypse am now #mad at #Obama for something him NOT said.,ironicnews conservatives complain liberals go pantsonfire trumppocalypse mad obama something him not say,0,7,0,0,NOT,,,19,13
70445,@USER @USER @USER @USER It’s horrific Adam. Look at the way the Conservatives’ endorsement of Orban has been waved through - it should be a source of national shame. But it’s the norm.,it horrific adam look way conservatives endorsement orban wave it source national shame it norm,4,0,0,0,NOT,,,33,15
18455,@USER @USER @USER @USER @USER Haha 😂 Trump is still winning. It’s fun to watch the liberals literally go insane. URL,haha trump still win it fun watch liberals literally go insane,5,0,1,1,OFF,TIN,GRP,21,11
82094,@USER HE SAID HE IS THRILLED TO BE A PART OF THE @USER OWNERSHIP GROUP!,he say he thrill part ownership group,2,0,0,0,NOT,,,15,7
10299,@USER @USER @USER You're good Candy You are good 🤣🤣,you re good candy you good,3,0,0,1,NOT,,,10,6
48443,@USER I seems Hannity has been a client of the Bunny Bar (at the Bunny Ranch) for years (30+). He (allegedly) recruits Fox ‘talent’ and guest speakers from there. URL,i seem hannity client bunny bar at bunny ranch years 30 he allegedly recruit fox talent guest speakers there,1,0,1,1,NOT,,,30,19
25430,@USER She is a piece of garbage! I can't believe the hatred those bitches on the View have for Trump! And ABC let's them spew this garbage on a daily basis. Disgusting! Boycott the View! Boycott ABC too! I have &amp; damn proud of it!,she piece garbage i not believe hatred bitch view trump abc let s them spew garbage daily basis disgust boycott view boycott abc too i amp damn proud it,1,0,0,0,OFF,TIN,IND,45,29
84989,@USER Do it shithouse,it shithouse,1,0,0,0,OFF,UNT,,4,2
32339,@USER Man I hope they say if he is playing or not on Saturday,man i hope they say he play not saturday,1,0,0,0,NOT,,,14,9
75039,@USER @USER @USER I'll never understand the anti-ANTIFA sentiment.  There's only alternative to being opposed to fascism.   Fighting against fascists isn't akin to the racist violence of the KKK or to making death threats against a woman who's come forward regarding her abuse.,i ll never understand anti antifa sentiment there s alternative oppose fascism fight fascists not akin racist violence kkk make death threats woman who s come forward regard her abuse,3,0,0,0,NOT,,,43,30
55997,@USER After listening to your well thought out arguments on gun control I would like to respond to your key points with my counter argument.  I DON'T LIKE YOUR GASSES.,listen your well think arguments gun control i would like respond your key point my counter argument i like your gas,1,0,0,0,OFF,TIN,IND,30,21
59433,@USER Do you support our POTUS? (Please help by retweeting and following after voting!)  Long live USA😍 #MAGA,you support our potus please help retweeting follow vote long live usa maga,1,1,0,1,NOT,,,18,13
67503,46 million- health care for all! Gun control for MSD students.  Food for the hungry ( wait did we get the ostrich jacket?) GOP is it time yet? URL,46 million health care all gun control msd students food hungry wait we get ostrich jacket gop it time yet,0,0,1,0,NOT,,,29,20
31721,@USER Always allege that she is a poor girl and with tenacity and efforts win over this position for future congresswoman ...if she win.,always allege she poor girl tenacity efforts win position future congresswoman if she win,1,0,0,0,NOT,,,24,14
59336,@USER you live in the big dick part cause your gay,you live big dick part cause your gay,1,0,0,0,OFF,TIN,IND,11,8
37881,@USER He is the worst person.,he worst person,1,0,0,0,OFF,TIN,IND,6,3
35439,@USER Evil,evil,1,0,0,0,NOT,,,2,1
42038,@USER @USER @USER No liberals just state they believe her because she is a woman and democrat.  They state they do not believe Kavanaugh because he is a man and should “shut up”.  They probably believe OJ.,no liberals state they believe her she woman democrat they state they not believe kavanaugh he man shut up they probably believe oj,3,0,0,0,OFF,TIN,GRP,37,23
52432,@USER #Trump gifted the 1% with #GOPTaxScam the biggest wealth grab in modern history URL yet #trump supporter #dopes prefer to vote against their best interests so perhaps you cannot fix stupid!  #MAGA🇺🇸,trump gift 1 goptaxscam biggest wealth grab modern history yet trump supporter dope prefer vote their best interest perhaps you can not fix stupid maga,1,5,1,1,OFF,TIN,OTH,33,25
15934,@USER @USER @USER You should take this picture down you destroyed one of my all time favorite Comedian/Actors @USER,you take picture you destroy one my time favorite comedian actors,4,0,0,1,NOT,,,19,11
64085,"The blatant abuse of the #metoo is really disturbing.  No good reason to automatically place a guilty"" stamp on someone over unfounded allegations.  Most importantly- it unfairly strips credibility from the women who actually suffered and demand real justice.  Bullshit.  #MAGA""",blatant abuse metoo really disturb no good reason automatically place guilty stamp someone unfounded allegations importantly it unfairly strip credibility women actually suffer demand real justice bullshit maga,0,2,0,0,NOT,,,41,28
70044,@USER He spelled Big Dick wrong.,he spell big dick wrong,1,0,0,0,OFF,TIN,IND,6,5
31538,#Welcome back to #Parliament :  Federal Liberals violated own fundraising rules #cdnpoli #ethics   URL,welcome back parliament federal liberals violate fundraise rule cdnpoli ethics,0,4,1,0,NOT,,,14,10
55961,@USER Happy Belated Birthday sexy man😬,happy belated birthday sexy man,1,0,0,1,NOT,,,6,5
64544,@USER @USER @USER @USER @USER @USER I had no idea all republicans were nazi racists till Trump got elected. Imagine my surprise. i'm native american so I took it hard finding out I was a racist. Was despondent went around punching out Antifa to work through my depression.,i no idea republicans nazi racists till trump get elect imagine my surprise i m native american i take it hard find i racist despondent go around punch antifa work my depression,6,0,0,0,OFF,TIN,GRP,48,32
66218,@USER Eric maybe jail for you.,eric maybe jail you,1,0,0,0,NOT,,,6,4
37552,@USER CNN = Fake News,cnn fake news,1,0,0,1,OFF,TIN,OTH,5,3
74401,Do It Q. #FireRosenstein #LisaPage #PeterStrzok #MAGA #LockHerUp #QAnon  #QClearancePatriot #QClearance   #AmericaFirst @USER #U1 #UraniumOne #Lockherupalready #UraniumOneDeal @USER @USER @USER @USER @USER URL,it q firerosenstein lisapage peterstrzok maga lockherup qanon qclearancepatriot qclearance americafirst u1 uraniumone lockherupalready uraniumonedeal,6,13,1,0,NOT,,,23,15
96287,@USER He is the gawdfather of #fuxNews  URL,he gawdfather fuxnews,1,1,1,0,NOT,,,8,3
65950,@USER You are a genuinely cool dude.,you genuinely cool dude,1,0,0,0,NOT,,,7,4
22677,@USER Didn’t a woman beat her? Huh...,not woman beat her huh,1,0,0,0,NOT,,,7,5
31987,@USER She is a fake a fraud and a democrat activist plant. She is a tool to try to derail the process and then to later drum up votes for democrats claiming conservatives don't care about victims. If Democrats cared if they wouldn't cheapen real victims with fakes.,she fake fraud democrat activist plant she tool try derail process later drum vote democrats claim conservatives not care victims democrats care they would not cheapen real victims fake,1,0,0,0,OFF,TIN,IND,48,29
16203,@USER You are very right. So here comes the question what's the use of the fame when your localities struggles for survival.,you right come question what s use fame your localities struggle survival,1,0,0,0,NOT,,,22,12
